Transaction_ID,Date,User_ID,Amount,Status,Payment_Method,Service,City,Failure_Reason
TXN4897,2024-10-06,U488,7478,Success,Card,Bills,Pune,
TXN4898,2024-03-16,U203,1141,Failed,Wallet,Recharge,Bangalore,Wrong Info
TXN4899,2024-03-15,U391,8465,Failed,UPI,Recharge,Pune,Wrong Info
TXN4900,2024-01-13,U684,4262,Failed,Wallet,Recharge,Hyderabad,Insufficient Balance
TXN4901,2024-08-22,U338,4950,Failed,Wallet,Money Transfer,Hyderabad,Server Error
TXN4902,2024-01-23,U472,6533,Success,Wallet,Insurance,Mumbai,
TXN4903,2024-09-07,U791,8992,Success,UPI,Recharge,Hyderabad,
TXN4904,2024-08-21,U761,7831,Failed,Card,Loans,Delhi,Server Error
TXN4905,2024-10-07,U719,674,Success,Wallet,Money Transfer,Pune,
TXN4906,2024-02-05,U450,1650,Failed,Card,Recharge,Mumbai,Wrong Info
TXN4907,2024-09-29,U730,7595,Success,Card,Insurance,Hyderabad,
TXN4908,2024-11-20,U850,8156,Success,Wallet,Insurance,Delhi,
TXN4909,2024-05-15,U948,4834,Success,Card,Bills,Pune,
TXN4910,2024-03-17,U244,4146,Failed,Card,Bills,Mumbai,Server Error
TXN4911,2024-05-13,U241,6366,Failed,Wallet,Bills,Delhi,Insufficient Balance
TXN4912,2024-03-04,U460,3834,Failed,Wallet,Insurance,Mumbai,Bank Declined
TXN4913,2024-10-07,U725,2309,Failed,Wallet,Insurance,Bangalore,Insufficient Balance
TXN4914,2024-06-01,U887,8904,Failed,UPI,Loans,Hyderabad,Wrong PIN
TXN4915,2024-10-13,U386,8924,Success,Card,Bills,Pune,
TXN4916,2024-12-12,U680,6433,Failed,Wallet,Loans,Delhi,Wrong Info
TXN4917,2024-04-16,U579,183,Success,UPI,Bills,Bangalore,
TXN4918,2024-02-03,U991,2506,Success,Card,Money Transfer,Delhi,
TXN4919,2024-04-09,U754,9681,Failed,Card,Recharge,Bangalore,Wrong PIN
TXN4920,2024-03-18,U254,1274,Failed,Wallet,Money Transfer,Mumbai,Insufficient Balance
TXN4921,2024-11-04,U339,889,Failed,Wallet,Bills,Pune,Wrong PIN
TXN4922,2024-11-13,U326,7413,Success,UPI,Insurance,Mumbai,
TXN4923,2024-08-17,U654,3776,Success,Wallet,Recharge,Pune,
TXN4924,2024-06-05,U187,4558,Success,UPI,Insurance,Pune,
TXN4925,2024-10-26,U877,8320,Failed,UPI,Bills,Pune,Server Error
TXN4926,2024-08-04,U551,8702,Success,Wallet,Bills,Mumbai,
TXN4927,2024-06-22,U815,2489,Failed,Wallet,Bills,Delhi,Server Error
TXN4928,2024-05-19,U261,9351,Failed,UPI,Money Transfer,Hyderabad,Insufficient Balance
TXN4929,2024-11-30,U955,7155,Success,UPI,Recharge,Pune,
TXN4930,2024-05-13,U291,547,Failed,UPI,Loans,Bangalore,Wrong Info
TXN4931,2024-07-11,U903,6496,Success,Wallet,Money Transfer,Delhi,
TXN4932,2024-01-04,U924,4564,Failed,UPI,Recharge,Hyderabad,Bank Declined
TXN4933,2024-08-17,U135,807,Failed,Wallet,Insurance,Bangalore,Insufficient Balance
TXN4934,2024-05-24,U614,5017,Success,Card,Money Transfer,Bangalore,
TXN4935,2024-04-13,U888,5520,Failed,UPI,Loans,Mumbai,Insufficient Balance
TXN4936,2024-08-06,U827,8215,Success,UPI,Recharge,Bangalore,
TXN4937,2024-07-25,U495,6640,Success,Wallet,Insurance,Mumbai,
TXN4938,2024-07-28,U567,5021,Failed,Wallet,Bills,Mumbai,Server Error
TXN4939,2024-09-29,U305,801,Success,UPI,Insurance,Bangalore,
TXN4940,2024-02-11,U706,3153,Failed,Card,Insurance,Pune,Wrong PIN
TXN4941,2024-07-07,U408,8532,Failed,UPI,Recharge,Bangalore,Wrong Info
TXN4942,2024-01-07,U793,7425,Failed,Card,Loans,Hyderabad,Insufficient Balance
TXN4943,2024-05-28,U249,5517,Failed,Wallet,Recharge,Bangalore,Bank Declined
TXN4944,2024-04-01,U608,6977,Failed,UPI,Recharge,Delhi,Wrong PIN
TXN4945,2024-03-16,U768,5133,Success,Card,Recharge,Hyderabad,
TXN4946,2024-07-06,U229,1283,Success,Wallet,Money Transfer,Mumbai,
TXN4947,2024-07-18,U789,2107,Failed,Card,Insurance,Bangalore,Wrong PIN
TXN4948,2024-11-10,U956,4327,Success,Wallet,Money Transfer,Delhi,
TXN4949,2024-04-18,U409,6532,Success,Card,Money Transfer,Mumbai,
TXN4950,2024-10-10,U754,9307,Success,Card,Insurance,Delhi,
TXN4951,2024-08-18,U680,2588,Failed,UPI,Loans,Bangalore,Bank Declined
TXN4952,2024-06-10,U132,7339,Failed,Wallet,Loans,Delhi,Insufficient Balance
TXN4953,2024-06-21,U614,1053,Success,Wallet,Money Transfer,Bangalore,
TXN4954,2024-01-10,U927,5833,Success,UPI,Loans,Delhi,
TXN4955,2024-04-28,U277,1877,Failed,UPI,Recharge,Bangalore,Wrong PIN
TXN4956,2024-12-21,U929,4487,Success,Wallet,Bills,Pune,
TXN4957,2024-10-30,U889,4339,Success,Wallet,Bills,Delhi,
TXN4958,2024-07-04,U304,2670,Success,Card,Money Transfer,Pune,
TXN4959,2024-09-14,U701,1952,Failed,Card,Recharge,Delhi,Bank Declined
TXN4960,2024-11-26,U113,8188,Success,UPI,Loans,Pune,
TXN4961,2024-08-16,U577,4169,Success,UPI,Insurance,Hyderabad,
TXN4962,2024-08-11,U196,2393,Success,UPI,Money Transfer,Bangalore,
TXN4963,2024-03-21,U544,4924,Failed,UPI,Insurance,Pune,Server Error
TXN4964,2024-04-26,U353,7526,Success,UPI,Insurance,Pune,
TXN4965,2024-08-11,U156,1769,Success,Wallet,Money Transfer,Bangalore,
TXN4966,2024-03-04,U632,3333,Success,Card,Money Transfer,Bangalore,
TXN4967,2024-07-13,U552,1548,Failed,Wallet,Loans,Bangalore,Insufficient Balance
TXN4968,2024-04-07,U616,1045,Success,UPI,Money Transfer,Pune,
TXN4969,2024-10-29,U490,5712,Failed,UPI,Loans,Bangalore,Insufficient Balance
TXN4970,2024-12-26,U229,2037,Success,Card,Bills,Pune,
TXN4971,2024-04-19,U156,4713,Success,UPI,Bills,Hyderabad,
TXN4972,2024-07-31,U269,8284,Success,UPI,Insurance,Pune,
TXN4973,2024-11-12,U750,2521,Failed,Card,Recharge,Delhi,Insufficient Balance
TXN4974,2024-01-10,U957,5663,Success,Card,Loans,Hyderabad,
TXN4975,2024-01-03,U879,499,Success,Card,Recharge,Mumbai,
TXN4976,2024-09-18,U583,8388,Success,Card,Money Transfer,Delhi,
TXN4977,2024-05-15,U559,6150,Success,Wallet,Insurance,Pune,
TXN4978,2024-10-22,U609,6883,Failed,UPI,Bills,Delhi,Wrong PIN
TXN4979,2024-01-19,U214,8184,Failed,Wallet,Recharge,Delhi,Server Error
TXN4980,2024-03-19,U608,2010,Success,Wallet,Recharge,Mumbai,
TXN4981,2024-03-02,U784,490,Success,Wallet,Loans,Pune,
TXN4982,2024-09-18,U788,6093,Success,Wallet,Recharge,Delhi,
TXN4983,2024-02-04,U580,6103,Success,Wallet,Loans,Mumbai,
TXN4984,2024-10-09,U585,4095,Success,UPI,Loans,Bangalore,
TXN4985,2024-08-10,U605,544,Failed,Wallet,Bills,Bangalore,Wrong PIN
TXN4986,2024-06-27,U930,7697,Success,Wallet,Money Transfer,Bangalore,
TXN4987,2024-12-02,U241,7343,Failed,Card,Money Transfer,Pune,Server Error
TXN4988,2024-08-03,U875,3366,Failed,UPI,Recharge,Delhi,Wrong PIN
TXN4989,2024-05-09,U333,5530,Success,UPI,Loans,Mumbai,
TXN4990,2024-12-08,U474,9549,Success,Wallet,Money Transfer,Hyderabad,
TXN4991,2024-10-14,U485,8108,Success,Wallet,Bills,Hyderabad,
TXN4992,2024-04-25,U221,1427,Success,Wallet,Money Transfer,Bangalore,
TXN4993,2024-09-11,U191,6388,Failed,Card,Recharge,Hyderabad,Wrong PIN
TXN4994,2024-01-09,U988,9667,Success,Card,Money Transfer,Pune,
TXN4995,2024-02-04,U986,2043,Success,Wallet,Bills,Delhi,
TXN4996,2024-10-30,U884,765,Success,UPI,Money Transfer,Mumbai,
TXN4997,2024-12-01,U805,4030,Failed,Wallet,Loans,Pune,Bank Declined
TXN4998,2024-08-27,U204,2400,Success,UPI,Money Transfer,Hyderabad,
TXN4999,2024-03-14,U118,4546,Success,Wallet,Recharge,Pune,
TXN5000,2024-05-22,U457,2586,Success,Card,Recharge,Delhi,
TXN5001,2024-05-03,U766,6006,Failed,Wallet,Money Transfer,Bangalore,Wrong PIN
TXN5002,2024-06-08,U621,5126,Success,Wallet,Money Transfer,Delhi,
TXN5003,2024-01-10,U902,1136,Success,UPI,Recharge,Bangalore,
TXN5004,2024-05-09,U958,5197,Failed,UPI,Insurance,Bangalore,Wrong Info
TXN5005,2024-05-31,U428,8997,Failed,Wallet,Bills,Hyderabad,Insufficient Balance
TXN5006,2024-11-25,U412,6500,Success,Card,Insurance,Hyderabad,
TXN5007,2024-01-24,U804,6300,Success,UPI,Insurance,Mumbai,
TXN5008,2024-03-10,U315,2596,Success,Card,Money Transfer,Pune,
TXN5009,2024-03-28,U337,5564,Success,Card,Recharge,Delhi,
TXN5010,2024-04-08,U267,4777,Success,Card,Recharge,Hyderabad,
TXN5011,2024-08-30,U370,1576,Success,UPI,Money Transfer,Delhi,
TXN5012,2024-07-20,U448,4906,Success,Wallet,Loans,Bangalore,
TXN5013,2024-11-17,U380,1333,Success,UPI,Recharge,Delhi,
TXN5014,2024-01-11,U260,1999,Success,UPI,Money Transfer,Hyderabad,
TXN5015,2024-09-01,U395,1085,Success,Wallet,Loans,Delhi,
TXN5016,2024-03-12,U204,583,Success,Wallet,Bills,Bangalore,
TXN5017,2024-11-18,U601,6085,Failed,Wallet,Recharge,Mumbai,Bank Declined
TXN5018,2024-04-05,U691,882,Success,UPI,Recharge,Hyderabad,
TXN5019,2024-02-16,U584,4463,Failed,Card,Money Transfer,Delhi,Wrong PIN
TXN5020,2024-09-30,U393,5993,Success,UPI,Recharge,Delhi,
TXN5021,2024-08-27,U571,2122,Success,Card,Insurance,Pune,
TXN5022,2024-01-12,U270,5306,Success,Wallet,Bills,Delhi,
TXN5023,2024-03-18,U744,7290,Failed,Card,Recharge,Hyderabad,Wrong PIN
TXN5024,2024-11-20,U202,6107,Failed,Wallet,Money Transfer,Pune,Insufficient Balance
TXN5025,2024-05-14,U390,581,Success,Wallet,Insurance,Hyderabad,
TXN5026,2024-07-31,U886,193,Success,Wallet,Insurance,Bangalore,
TXN5027,2024-07-26,U206,5346,Success,UPI,Loans,Bangalore,
TXN5028,2024-08-29,U815,2672,Failed,Wallet,Bills,Pune,Wrong Info
TXN5029,2024-04-23,U831,3133,Success,UPI,Recharge,Delhi,
TXN5030,2024-02-08,U375,179,Failed,Wallet,Recharge,Delhi,Wrong PIN
TXN5031,2024-03-18,U856,9262,Failed,Wallet,Bills,Mumbai,Insufficient Balance
TXN5032,2024-07-29,U821,1778,Success,UPI,Bills,Mumbai,
TXN5033,2024-03-21,U180,3629,Success,Card,Recharge,Pune,
TXN5034,2024-09-22,U260,2201,Success,Card,Insurance,Delhi,
TXN5035,2024-02-15,U310,7652,Success,Card,Insurance,Delhi,
TXN5036,2024-03-02,U674,6878,Success,UPI,Bills,Delhi,
TXN5037,2024-01-27,U124,3144,Success,UPI,Recharge,Pune,
TXN5038,2024-03-07,U144,1022,Success,Wallet,Insurance,Mumbai,
TXN5039,2024-12-08,U514,7727,Success,Wallet,Insurance,Bangalore,
TXN5040,2024-05-21,U602,2345,Failed,Wallet,Insurance,Delhi,Server Error
TXN5041,2024-06-12,U276,3723,Success,UPI,Recharge,Bangalore,
TXN5042,2024-10-01,U310,7491,Failed,UPI,Recharge,Pune,Wrong PIN
TXN5043,2024-04-15,U928,2237,Success,UPI,Loans,Pune,
TXN5044,2024-08-12,U829,6869,Success,Wallet,Money Transfer,Mumbai,
TXN5045,2024-09-07,U149,686,Success,Wallet,Recharge,Pune,
TXN5046,2024-01-12,U696,7265,Success,UPI,Bills,Mumbai,
TXN5047,2024-04-23,U767,9739,Success,Wallet,Loans,Delhi,
TXN5048,2024-06-08,U221,2522,Success,Wallet,Insurance,Bangalore,
TXN5049,2024-09-23,U476,9402,Success,UPI,Money Transfer,Bangalore,
TXN5050,2024-10-02,U486,6341,Failed,Wallet,Recharge,Bangalore,Bank Declined
TXN5051,2024-01-12,U726,5230,Success,Wallet,Loans,Hyderabad,
TXN5052,2024-10-05,U132,7151,Success,Wallet,Insurance,Delhi,
TXN5053,2024-07-06,U663,7842,Success,Wallet,Bills,Pune,
TXN5054,2024-08-17,U655,9998,Failed,UPI,Recharge,Pune,Wrong PIN
TXN5055,2024-09-23,U201,7700,Failed,Card,Loans,Bangalore,Insufficient Balance
TXN5056,2024-05-20,U315,3893,Success,Wallet,Bills,Hyderabad,
TXN5057,2024-03-17,U997,2411,Failed,UPI,Insurance,Hyderabad,Insufficient Balance
TXN5058,2024-01-19,U147,2150,Success,UPI,Money Transfer,Bangalore,
TXN5059,2024-07-08,U476,2564,Success,Card,Loans,Bangalore,
TXN5060,2024-01-12,U432,1849,Failed,UPI,Insurance,Mumbai,Insufficient Balance
TXN5061,2024-12-13,U738,6143,Success,Card,Recharge,Bangalore,
TXN5062,2024-04-18,U827,1190,Success,Wallet,Recharge,Bangalore,
TXN5063,2024-01-16,U579,5582,Success,Card,Recharge,Mumbai,
TXN5064,2024-10-24,U745,3832,Success,Wallet,Bills,Bangalore,
TXN5065,2024-10-20,U342,7200,Failed,Wallet,Recharge,Hyderabad,Insufficient Balance
TXN5066,2024-01-27,U179,7554,Success,UPI,Insurance,Delhi,
TXN5067,2024-11-27,U501,5516,Failed,Card,Insurance,Delhi,Bank Declined
TXN5068,2024-01-29,U463,4582,Success,UPI,Recharge,Delhi,
TXN5069,2024-11-11,U511,3953,Success,Wallet,Recharge,Delhi,
TXN5070,2024-11-13,U344,1267,Success,Wallet,Loans,Bangalore,
TXN5071,2024-09-29,U151,1853,Success,Card,Recharge,Pune,
TXN5072,2024-09-06,U887,9943,Success,UPI,Bills,Pune,
TXN5073,2024-05-23,U888,4461,Failed,Card,Money Transfer,Pune,Server Error
TXN5074,2024-10-11,U960,2811,Success,Card,Loans,Mumbai,
TXN5075,2024-12-21,U133,5165,Success,Wallet,Insurance,Bangalore,
TXN5076,2024-02-06,U657,6367,Failed,Card,Money Transfer,Pune,Server Error
TXN5077,2024-09-20,U156,3045,Success,Wallet,Insurance,Delhi,
TXN5078,2024-10-15,U138,8537,Success,Card,Bills,Mumbai,
TXN5079,2024-01-11,U905,947,Failed,Card,Loans,Mumbai,Bank Declined
TXN5080,2024-09-18,U728,2534,Success,Card,Money Transfer,Mumbai,
TXN5081,2024-02-25,U682,2539,Failed,UPI,Money Transfer,Delhi,Server Error
TXN5082,2024-10-11,U948,6296,Failed,UPI,Loans,Mumbai,Server Error
TXN5083,2024-09-12,U155,640,Failed,Card,Recharge,Bangalore,Server Error
TXN5084,2024-11-03,U403,5993,Failed,Wallet,Recharge,Mumbai,Server Error
TXN5085,2024-03-25,U817,3889,Success,Wallet,Money Transfer,Pune,
TXN5086,2024-03-22,U469,3710,Success,Card,Recharge,Pune,
TXN5087,2024-03-25,U567,7110,Success,Wallet,Bills,Bangalore,
TXN5088,2024-03-18,U251,4867,Failed,UPI,Recharge,Mumbai,Server Error
TXN5089,2024-12-08,U249,1610,Success,Wallet,Bills,Delhi,
TXN5090,2024-09-13,U280,5075,Success,UPI,Recharge,Bangalore,
TXN5091,2024-09-10,U563,980,Success,UPI,Bills,Delhi,
TXN5092,2024-02-25,U456,9367,Failed,UPI,Recharge,Pune,Insufficient Balance
TXN5093,2024-11-05,U740,7278,Failed,Card,Bills,Delhi,Insufficient Balance
TXN5094,2024-01-14,U368,2050,Success,Wallet,Insurance,Delhi,
TXN5095,2024-05-15,U417,293,Success,Wallet,Money Transfer,Delhi,
TXN5096,2024-08-08,U112,6003,Success,Card,Insurance,Delhi,
TXN5097,2024-01-13,U505,9035,Failed,UPI,Insurance,Pune,Server Error
TXN5098,2024-06-05,U401,6139,Failed,UPI,Insurance,Pune,Wrong Info
TXN5099,2024-03-29,U129,5298,Failed,UPI,Recharge,Mumbai,Insufficient Balance
TXN5100,2024-07-18,U661,5108,Failed,Wallet,Recharge,Delhi,Insufficient Balance
TXN5101,2024-02-07,U269,8466,Failed,UPI,Bills,Hyderabad,Server Error
TXN5102,2024-08-01,U386,7265,Success,UPI,Recharge,Hyderabad,
TXN5103,2024-04-24,U361,3614,Success,Card,Money Transfer,Mumbai,
TXN5104,2024-11-14,U849,1495,Success,Wallet,Recharge,Mumbai,
TXN5105,2024-08-06,U835,4960,Failed,UPI,Insurance,Bangalore,Server Error
TXN5106,2024-11-22,U917,1501,Success,UPI,Money Transfer,Pune,
TXN5107,2024-05-05,U761,3573,Failed,Wallet,Loans,Bangalore,Wrong PIN
TXN5108,2024-09-16,U954,9192,Failed,UPI,Recharge,Hyderabad,Bank Declined
TXN5109,2024-05-07,U755,3138,Success,Card,Recharge,Bangalore,
TXN5110,2024-08-04,U117,7533,Success,Wallet,Loans,Hyderabad,
TXN5111,2024-06-28,U234,1723,Success,Wallet,Loans,Delhi,
TXN5112,2024-04-05,U724,5473,Success,UPI,Recharge,Delhi,
TXN5113,2024-07-09,U481,658,Success,Card,Money Transfer,Mumbai,
TXN5114,2024-01-21,U140,7300,Success,UPI,Money Transfer,Pune,
TXN5115,2024-12-22,U584,4925,Success,Wallet,Bills,Mumbai,
TXN5116,2024-08-21,U320,9219,Failed,UPI,Loans,Mumbai,Wrong Info
TXN5117,2024-01-28,U780,2979,Failed,Card,Insurance,Pune,Insufficient Balance
TXN5118,2024-10-20,U261,3670,Success,Card,Loans,Bangalore,
TXN5119,2024-04-17,U677,1549,Failed,UPI,Loans,Hyderabad,Wrong Info
TXN5120,2024-06-18,U457,2146,Success,Card,Loans,Delhi,
TXN5121,2024-06-20,U898,732,Success,UPI,Money Transfer,Pune,
TXN5122,2024-03-30,U547,3630,Failed,UPI,Loans,Hyderabad,Server Error
TXN5123,2024-08-22,U101,5955,Failed,Wallet,Bills,Pune,Wrong Info
TXN5124,2024-11-23,U501,7947,Failed,Wallet,Money Transfer,Hyderabad,Wrong Info
TXN5125,2024-07-09,U634,3973,Success,Card,Insurance,Hyderabad,
TXN5126,2024-03-05,U547,1139,Failed,UPI,Insurance,Hyderabad,Wrong PIN
TXN5127,2024-05-20,U697,8165,Success,UPI,Insurance,Bangalore,
TXN5128,2024-11-20,U554,7690,Failed,Card,Money Transfer,Bangalore,Wrong PIN
TXN5129,2024-11-17,U139,6087,Failed,Wallet,Bills,Hyderabad,Server Error
TXN5130,2024-11-20,U451,5816,Success,UPI,Bills,Delhi,
TXN5131,2024-04-23,U652,9765,Success,UPI,Bills,Mumbai,
TXN5132,2024-12-08,U282,3135,Failed,UPI,Loans,Mumbai,Insufficient Balance
TXN5133,2024-06-12,U308,9134,Success,Card,Recharge,Bangalore,
TXN5134,2024-05-05,U794,3498,Success,UPI,Insurance,Mumbai,
TXN5135,2024-07-20,U570,5990,Failed,UPI,Recharge,Pune,Bank Declined
TXN5136,2024-05-04,U414,571,Success,UPI,Money Transfer,Pune,
TXN5137,2024-04-04,U694,2539,Success,Card,Insurance,Bangalore,
TXN5138,2024-02-17,U998,7808,Success,UPI,Money Transfer,Delhi,
TXN5139,2024-10-28,U692,4139,Success,Wallet,Loans,Hyderabad,
TXN5140,2024-05-08,U582,9992,Failed,Card,Money Transfer,Hyderabad,Wrong PIN
TXN5141,2024-09-02,U856,8134,Failed,Card,Bills,Pune,Wrong Info
TXN5142,2024-06-18,U261,9754,Success,Card,Loans,Pune,
TXN5143,2024-11-03,U892,334,Failed,Card,Insurance,Hyderabad,Server Error
TXN5144,2024-07-06,U129,7489,Success,Card,Bills,Delhi,
TXN5145,2024-07-05,U693,4391,Success,Wallet,Money Transfer,Delhi,
TXN5146,2024-04-15,U365,3462,Success,Wallet,Loans,Hyderabad,
TXN5147,2024-06-23,U720,6794,Failed,Card,Insurance,Bangalore,Wrong Info
TXN5148,2024-11-21,U217,1400,Success,Wallet,Money Transfer,Hyderabad,
TXN5149,2024-12-02,U118,4095,Success,Wallet,Insurance,Hyderabad,
TXN5150,2024-07-28,U539,5074,Failed,Card,Bills,Pune,Server Error
TXN5151,2024-09-02,U793,9070,Failed,Wallet,Loans,Bangalore,Server Error
TXN5152,2024-07-22,U951,4786,Success,Card,Money Transfer,Mumbai,
TXN5153,2024-11-23,U940,3012,Success,UPI,Loans,Hyderabad,
TXN5154,2024-09-25,U613,1923,Failed,Wallet,Bills,Mumbai,Wrong Info
TXN5155,2024-06-18,U913,379,Failed,Wallet,Loans,Hyderabad,Insufficient Balance
TXN5156,2024-07-31,U516,9595,Failed,Wallet,Insurance,Pune,Insufficient Balance
TXN5157,2024-02-08,U223,2160,Success,UPI,Bills,Hyderabad,
TXN5158,2024-12-08,U433,317,Failed,UPI,Insurance,Mumbai,Insufficient Balance
TXN5159,2024-08-16,U176,8913,Failed,UPI,Insurance,Pune,Server Error
TXN5160,2024-09-01,U851,3658,Failed,Card,Loans,Hyderabad,Wrong PIN
TXN5161,2024-04-14,U126,8574,Failed,UPI,Recharge,Mumbai,Insufficient Balance
TXN5162,2024-12-18,U608,909,Success,Card,Insurance,Pune,
TXN5163,2024-03-31,U226,6941,Failed,UPI,Loans,Hyderabad,Insufficient Balance
TXN5164,2024-09-11,U404,9977,Success,Wallet,Insurance,Hyderabad,
TXN5165,2024-09-27,U226,8392,Success,Wallet,Loans,Delhi,
TXN5166,2024-10-28,U358,9778,Success,Card,Money Transfer,Mumbai,
TXN5167,2024-12-13,U781,1338,Failed,Wallet,Loans,Delhi,Wrong Info
TXN5168,2024-03-05,U398,9375,Success,UPI,Recharge,Delhi,
TXN5169,2024-10-06,U875,4899,Failed,Wallet,Bills,Hyderabad,Insufficient Balance
TXN5170,2024-11-30,U851,2399,Failed,UPI,Loans,Hyderabad,Insufficient Balance
TXN5171,2024-12-19,U975,8619,Failed,UPI,Loans,Hyderabad,Bank Declined
TXN5172,2024-01-05,U863,2590,Success,UPI,Insurance,Mumbai,
TXN5173,2024-06-13,U391,8027,Failed,Card,Recharge,Hyderabad,Insufficient Balance
TXN5174,2024-11-15,U835,5862,Success,UPI,Bills,Bangalore,
TXN5175,2024-08-05,U781,8352,Failed,UPI,Money Transfer,Hyderabad,Bank Declined
TXN5176,2024-02-20,U378,4823,Failed,UPI,Recharge,Delhi,Wrong PIN
TXN5177,2024-06-06,U142,658,Success,Card,Money Transfer,Delhi,
TXN5178,2024-12-12,U947,8597,Failed,Card,Money Transfer,Bangalore,Wrong Info
TXN5179,2024-07-05,U543,6853,Success,Wallet,Recharge,Mumbai,
TXN5180,2024-05-05,U379,1703,Failed,UPI,Money Transfer,Pune,Server Error
TXN5181,2024-09-13,U579,7306,Success,Card,Recharge,Bangalore,
TXN5182,2024-03-20,U705,7034,Failed,UPI,Money Transfer,Bangalore,Wrong PIN
TXN5183,2024-08-03,U256,9196,Success,Card,Loans,Bangalore,
TXN5184,2024-04-05,U891,8212,Success,UPI,Money Transfer,Delhi,
TXN5185,2024-03-05,U123,1909,Failed,UPI,Recharge,Delhi,Server Error
TXN5186,2024-09-08,U727,6612,Failed,UPI,Insurance,Bangalore,Wrong PIN
TXN5187,2024-02-26,U356,7830,Success,Wallet,Bills,Mumbai,
TXN5188,2024-02-23,U316,5947,Success,UPI,Insurance,Delhi,
TXN5189,2024-05-11,U617,1279,Success,UPI,Money Transfer,Hyderabad,
TXN5190,2024-01-12,U529,4623,Failed,Card,Insurance,Pune,Wrong Info
TXN5191,2024-03-24,U136,1674,Failed,UPI,Loans,Delhi,Wrong Info
TXN5192,2024-06-22,U755,6627,Success,Card,Bills,Pune,
TXN5193,2024-08-21,U785,5660,Success,Wallet,Bills,Mumbai,
TXN5194,2024-12-24,U731,2496,Failed,Wallet,Bills,Pune,Server Error
TXN5195,2024-02-21,U338,8846,Success,Wallet,Bills,Mumbai,
TXN5196,2024-07-09,U843,7579,Success,UPI,Money Transfer,Hyderabad,
TXN5197,2024-09-08,U928,4254,Failed,Card,Recharge,Mumbai,Wrong Info
TXN5198,2024-05-21,U414,8893,Failed,Card,Insurance,Delhi,Insufficient Balance
TXN5199,2024-02-26,U219,8218,Success,Card,Recharge,Hyderabad,
TXN5200,2024-08-24,U900,4738,Success,Card,Money Transfer,Pune,
TXN5201,2024-07-19,U882,3188,Success,Wallet,Loans,Mumbai,
TXN5202,2024-12-20,U446,6155,Failed,Wallet,Loans,Hyderabad,Insufficient Balance
TXN5203,2024-05-07,U638,7040,Success,Wallet,Insurance,Hyderabad,
TXN5204,2024-09-04,U670,3843,Failed,Card,Insurance,Pune,Wrong PIN
TXN5205,2024-05-06,U387,3890,Success,Card,Loans,Delhi,
TXN5206,2024-11-30,U178,2523,Success,UPI,Bills,Hyderabad,
TXN5207,2024-07-17,U815,5032,Failed,Card,Bills,Delhi,Wrong Info
TXN5208,2024-10-03,U495,3856,Success,Wallet,Money Transfer,Mumbai,
TXN5209,2024-10-27,U833,944,Success,UPI,Bills,Mumbai,
TXN5210,2024-03-26,U411,9060,Failed,UPI,Bills,Hyderabad,Insufficient Balance
TXN5211,2024-05-19,U968,2728,Success,Wallet,Money Transfer,Pune,
TXN5212,2024-01-05,U686,3748,Failed,UPI,Loans,Hyderabad,Server Error
TXN5213,2024-11-19,U286,4083,Success,Wallet,Money Transfer,Pune,
TXN5214,2024-08-18,U504,831,Success,Wallet,Insurance,Hyderabad,
TXN5215,2024-08-12,U713,2314,Failed,Wallet,Money Transfer,Pune,Insufficient Balance
TXN5216,2024-11-28,U403,9392,Failed,UPI,Insurance,Hyderabad,Wrong Info
TXN5217,2024-12-06,U744,5113,Failed,UPI,Insurance,Delhi,Server Error
TXN5218,2024-06-05,U486,5087,Success,Card,Loans,Delhi,
TXN5219,2024-11-13,U834,5410,Failed,UPI,Recharge,Pune,Wrong PIN
TXN5220,2024-01-24,U520,7003,Failed,Card,Insurance,Pune,Wrong PIN
TXN5221,2024-05-05,U494,5463,Success,UPI,Recharge,Bangalore,
TXN5222,2024-11-29,U934,9064,Success,Wallet,Insurance,Delhi,
TXN5223,2024-04-28,U177,7516,Success,Card,Recharge,Delhi,
TXN5224,2024-11-13,U413,8009,Success,UPI,Money Transfer,Delhi,
TXN5225,2024-09-24,U658,1197,Success,UPI,Bills,Hyderabad,
TXN5226,2024-10-17,U761,3307,Success,Card,Insurance,Delhi,
TXN5227,2024-06-16,U942,5975,Success,UPI,Recharge,Mumbai,
TXN5228,2024-12-03,U422,5514,Failed,UPI,Insurance,Hyderabad,Wrong Info
TXN5229,2024-05-13,U284,2927,Failed,UPI,Money Transfer,Pune,Wrong PIN
TXN5230,2024-03-24,U171,4024,Success,Wallet,Loans,Mumbai,
TXN5231,2024-05-21,U268,5621,Failed,Card,Loans,Mumbai,Wrong Info
TXN5232,2024-07-21,U611,3577,Success,UPI,Money Transfer,Mumbai,
TXN5233,2024-07-17,U291,3097,Success,UPI,Insurance,Hyderabad,
TXN5234,2024-07-04,U930,6279,Success,UPI,Bills,Mumbai,
TXN5235,2024-05-26,U730,3460,Failed,Wallet,Insurance,Pune,Wrong PIN
TXN5236,2024-10-18,U571,8801,Failed,Card,Insurance,Delhi,Wrong PIN
TXN5237,2024-02-08,U347,7236,Success,Card,Bills,Hyderabad,
TXN5238,2024-10-05,U678,5863,Failed,UPI,Bills,Mumbai,Bank Declined
TXN5239,2024-06-12,U666,7775,Failed,UPI,Money Transfer,Delhi,Wrong PIN
